dates,simple_state,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,obs,state,truth_confirmed,fcst_date
2020-04-03,minnesota,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,1,Minnesota,788,2020-05-10
2020-04-03,mississippi,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1,Mississippi,1358,2020-05-10
2020-04-03,missouri,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1,Missouri,1864,2020-05-10
2020-04-03,montana,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1,Montana,243,2020-05-10
2020-04-03,nebraska,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,1,Nebraska,279,2020-05-10
2020-04-03,nevada,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1,Nevada,1514,2020-05-10
2020-04-03,newhampshire,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1,New Hampshire,479,2020-05-10
2020-04-03,newjersey,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,29895,1,New Jersey,29895,2020-05-10
2020-04-03,newmexico,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1,New Mexico,534,2020-05-10
2020-04-03,newyork,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,102987,1,New York,102987,2020-05-10
2020-04-03,northcarolina,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,2251,1,North Carolina,2251,2020-05-10
2020-04-03,northdakota,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1,North Dakota,173,2020-05-10
2020-04-03,ohio,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,3312,1,Ohio,3312,2020-05-10
2020-04-03,oklahoma,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,1,Oklahoma,990,2020-05-10
2020-04-03,oregon,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,1,Oregon,899,2020-05-10
2020-04-03,pennsylvania,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,8570,1,Pennsylvania,8570,2020-05-10
2020-04-03,puertorico,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1,Puerto Rico,316,2020-05-10
2020-04-03,rhodeisland,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,1,Rhode Island,711,2020-05-10
2020-04-03,southcarolina,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1,South Carolina,1700,2020-05-10
2020-04-03,southdakota,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1,South Dakota,187,2020-05-10
2020-04-03,tennessee,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,3067,1,Tennessee,3067,2020-05-10
2020-04-03,texas,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,5734,1,Texas,5734,2020-05-10
2020-04-03,utah,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1255,1,Utah,1255,2020-05-10
2020-04-03,vermont,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1,Vermont,389,2020-05-10
2020-04-03,virginia,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,1,Virginia,2012,2020-05-10
2020-04-03,virginislands,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1,Virgin Islands,37,2020-05-10
2020-04-03,washington,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,6846,1,Washington,6846,2020-05-10
2020-04-03,westvirginia,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1,West Virginia,237,2020-05-10
2020-04-03,wisconsin,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,1,Wisconsin,2012,2020-05-10
2020-04-03,wyoming,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1,Wyoming,162,2020-05-10
2020-04-04,alabama,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1,Alabama,1614,2020-05-10
2020-04-04,alaska,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1,Alaska,171,2020-05-10
2020-04-04,arizona,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,2187,1,Arizona,2187,2020-05-10
2020-04-04,arkansas,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,1,Arkansas,743,2020-05-10
2020-04-04,california,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,12837,1,California,12837,2020-05-10
2020-04-04,colorado,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,4188,1,Colorado,4188,2020-05-10
2020-04-04,connecticut,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,5276,1,Connecticut,5276,2020-05-10
2020-04-04,delaware,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1,Delaware,593,2020-05-10
2020-04-04,districtofcolumbia,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,902,1,District of Columbia,902,2020-05-10
2020-04-04,florida,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,11537,1,Florida,11537,2020-05-10
2020-04-04,georgia,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,6160,1,Georgia,6160,2020-05-10
2020-04-04,hawaii,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1,Hawaii,351,2020-05-10
2020-04-04,idaho,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1022,1,Idaho,1022,2020-05-10
2020-04-04,illinois,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,10357,1,Illinois,10357,2020-05-10
2020-04-04,indiana,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,1,Indiana,3953,2020-05-10
2020-04-04,iowa,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,1,Iowa,787,2020-05-10
2020-04-04,kansas,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,1,Kansas,698,2020-05-10
2020-04-04,kentucky,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,917,1,Kentucky,917,2020-05-10
2020-04-04,louisiana,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,12496,1,Louisiana,12496,2020-05-10
2020-04-04,maine,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1,Maine,456,2020-05-10
2020-04-04,maryland,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,1,Maryland,3125,2020-05-10
2020-04-04,massachusetts,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,11736,1,Massachusetts,11736,2020-05-10
2020-04-04,michigan,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,14225,1,Michigan,14225,2020-05-10
2020-04-04,minnesota,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,865,1,Minnesota,865,2020-05-10
2020-04-04,mississippi,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,1,Mississippi,1455,2020-05-10
2020-04-04,missouri,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,1,Missouri,2310,2020-05-10
2020-04-04,montana,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1,Montana,265,2020-05-10
2020-04-04,nebraska,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1,Nebraska,321,2020-05-10
2020-04-04,nevada,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1742,1,Nevada,1742,2020-05-10
2020-04-04,newhampshire,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1,New Hampshire,540,2020-05-10
2020-04-04,newjersey,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,34124,1,New Jersey,34124,2020-05-10
2020-04-04,newmexico,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1,New Mexico,534,2020-05-10
2020-04-04,newyork,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,113833,1,New York,113833,2020-05-10
2020-04-04,northcarolina,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,1,North Carolina,2486,2020-05-10
2020-04-04,northdakota,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,1,North Dakota,186,2020-05-10
2020-04-04,ohio,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,3739,1,Ohio,3739,2020-05-10
2020-04-04,oklahoma,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1,Oklahoma,1161,2020-05-10
2020-04-04,oregon,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,899,1,Oregon,899,2020-05-10
2020-04-04,pennsylvania,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,10444,1,Pennsylvania,10444,2020-05-10
2020-04-04,puertorico,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1,Puerto Rico,452,2020-05-10
2020-04-04,rhodeisland,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,1,Rhode Island,806,2020-05-10
2020-04-04,southcarolina,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1917,1,South Carolina,1917,2020-05-10
2020-04-04,southdakota,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,1,South Dakota,212,2020-05-10
2020-04-04,tennessee,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,3322,1,Tennessee,3322,2020-05-10
2020-04-04,texas,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,1,Texas,6567,2020-05-10
2020-04-04,utah,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1435,1,Utah,1435,2020-05-10
2020-04-04,vermont,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1,Vermont,461,2020-05-10
2020-04-04,virginia,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,2407,1,Virginia,2407,2020-05-10
2020-04-04,virginislands,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1,Virgin Islands,40,2020-05-10
2020-04-04,washington,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,7247,1,Washington,7247,2020-05-10
2020-04-04,westvirginia,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1,West Virginia,282,2020-05-10
2020-04-04,wisconsin,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,1,Wisconsin,2030,2020-05-10
2020-04-04,wyoming,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1,Wyoming,187,2020-05-10
2020-04-05,alabama,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1765,1,Alabama,1765,2020-05-10
2020-04-05,alaska,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1,Alaska,185,2020-05-10
2020-04-05,arizona,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,2486,1,Arizona,2486,2020-05-10
2020-04-05,arkansas,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,837,1,Arkansas,837,2020-05-10
2020-04-05,california,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,15034,1,California,15034,2020-05-10
2020-04-05,colorado,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,4950,1,Colorado,4950,2020-05-10
2020-04-05,connecticut,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,5675,1,Connecticut,5675,2020-05-10
2020-04-05,delaware,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,1,Delaware,673,2020-05-10
2020-04-05,districtofcolumbia,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1,District of Columbia,1002,2020-05-10
2020-04-05,florida,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,12350,1,Florida,12350,2020-05-10
2020-04-05,georgia,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,6647,1,Georgia,6647,2020-05-10
2020-04-05,hawaii,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1,Hawaii,371,2020-05-10
2020-04-05,idaho,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1,Idaho,1078,2020-05-10
2020-04-05,illinois,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,11259,1,Illinois,11259,2020-05-10
2020-04-05,indiana,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,4411,1,Indiana,4411,2020-05-10
2020-04-05,iowa,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,1,Iowa,869,2020-05-10
2020-04-05,kansas,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,1,Kansas,751,2020-05-10
2020-04-05,kentucky,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,1,Kentucky,955,2020-05-10
2020-04-05,louisiana,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,13010,1,Louisiana,13010,2020-05-10
2020-04-05,maine,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1,Maine,470,2020-05-10
2020-04-05,maryland,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,3617,1,Maryland,3617,2020-05-10
2020-04-05,massachusetts,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,12500,1,Massachusetts,12500,2020-05-10
2020-04-05,michigan,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,15718,1,Michigan,15718,2020-05-10
2020-04-05,minnesota,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,935,1,Minnesota,935,2020-05-10
2020-04-05,mississippi,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1,Mississippi,1638,2020-05-10
2020-04-05,missouri,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,1,Missouri,2347,2020-05-10
2020-04-05,montana,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1,Montana,286,2020-05-10
2020-04-05,nebraska,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1,Nebraska,364,2020-05-10
2020-04-05,nevada,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1855,1,Nevada,1855,2020-05-10
2020-04-05,newhampshire,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,1,New Hampshire,621,2020-05-10
2020-04-05,newjersey,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,37505,1,New Jersey,37505,2020-05-10
2020-04-05,newmexico,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,1,New Mexico,670,2020-05-10
2020-04-05,newyork,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,123160,1,New York,123160,2020-05-10
2020-04-05,northcarolina,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,1,North Carolina,2649,2020-05-10
2020-04-05,northdakota,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1,North Dakota,207,2020-05-10
2020-04-05,ohio,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,4043,1,Ohio,4043,2020-05-10
2020-04-05,oklahoma,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1254,1,Oklahoma,1254,2020-05-10
2020-04-05,oregon,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1068,1,Oregon,1068,2020-05-10
2020-04-05,pennsylvania,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,11589,1,Pennsylvania,11589,2020-05-10
2020-04-05,puertorico,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1,Puerto Rico,475,2020-05-10
2020-04-05,rhodeisland,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,922,1,Rhode Island,922,2020-05-10
2020-04-05,southcarolina,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,2049,1,South Carolina,2049,2020-05-10
2020-04-05,southdakota,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,1,South Dakota,240,2020-05-10
2020-04-05,tennessee,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,3633,1,Tennessee,3633,2020-05-10
2020-04-05,texas,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,7209,1,Texas,7209,2020-05-10
2020-04-05,utah,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1,Utah,1608,2020-05-10
2020-04-05,vermont,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1,Vermont,512,2020-05-10
2020-04-05,virginia,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,1,Virginia,2640,2020-05-10
2020-04-05,virginislands,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1,Virgin Islands,42,2020-05-10
2020-04-05,washington,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,7825,1,Washington,7825,2020-05-10
2020-04-05,westvirginia,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1,West Virginia,324,2020-05-10
2020-04-05,wisconsin,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,2320,1,Wisconsin,2320,2020-05-10
2020-04-05,wyoming,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1,Wyoming,197,2020-05-10
2020-04-06,alabama,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1952,1,Alabama,1952,2020-05-10
2020-04-06,alaska,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1,Alaska,190,2020-05-10
2020-04-06,arizona,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,2732,1,Arizona,2732,2020-05-10
2020-04-06,arkansas,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,1,Arkansas,875,2020-05-10
2020-04-06,california,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,16019,1,California,16019,2020-05-10
2020-04-06,colorado,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,5183,1,Colorado,5183,2020-05-10
2020-04-06,connecticut,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,6906,1,Connecticut,6906,2020-05-10
2020-04-06,delaware,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,1,Delaware,783,2020-05-10
2020-04-06,districtofcolumbia,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1,District of Columbia,1097,2020-05-10
2020-04-06,florida,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,13324,1,Florida,13324,2020-05-10
2020-04-06,georgia,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,7314,1,Georgia,7314,2020-05-10
2020-04-06,hawaii,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1,Hawaii,387,2020-05-10
2020-04-06,idaho,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1,Idaho,1101,2020-05-10
2020-04-06,illinois,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,12262,1,Illinois,12262,2020-05-10
2020-04-06,indiana,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,4956,1,Indiana,4956,2020-05-10
2020-04-06,iowa,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,946,1,Iowa,946,2020-05-10
2020-04-06,kansas,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,1,Kansas,849,2020-05-10
2020-04-06,kentucky,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955,1,Kentucky,955,2020-05-10
2020-04-06,louisiana,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,14867,1,Louisiana,14867,2020-05-10
2020-04-06,maine,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1,Maine,499,2020-05-10
2020-04-06,maryland,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,4045,1,Maryland,4045,2020-05-10
